2024-02-11T05:00:00.000Z;TEMPERATURE;8.24;57570;Polska, Kraków, Floriana Straszewskiego;50.057224,19.933157
2024-02-11T06:00:00.000Z;PM1;18.54;57570;Polska, Kraków, Floriana Straszewskiego;50.057224,19.933157
2024-02-11T06:00:00.000Z;PM25;28.74;57570;Polska, Kraków, Floriana Straszewskiego;50.057224,19.933157
2024-02-11T06:00:00.000Z;PM10;36.54;57570;Polska, Kraków, Floriana Straszewskiego;50.057224,19.933157
2024-02-11T06:00:00.000Z;PRESSURE;994.64;57570;Polska, Kraków, Floriana Straszewskiego;50.057224,19.933157
2024-02-11T06:00:00.000Z;HUMIDITY;91.33;57570;Polska, Kraków, Floriana Straszewskiego;50.057224,19.933157
2024-02-11T06:00:00.000Z;TEMPERATURE;8.57;57570;Polska, Kraków, Floriana Straszewskiego;50.057224,19.933157
2024-02-11T07:00:00.000Z;PM1;16.23;57570;Polska, Kraków, Floriana Straszewskiego;50.057224,19.933157
2024-02-11T07:00:00.000Z;PM25;25.15;57570;Polska, Kraków, Floriana Straszewskiego;50.057224,19.933157
2024-02-11T07:00:00.000Z;PM10;31.29;57570;Polska, Kraków, Floriana Straszewskiego;50.057224,19.933157
2024-02-11T07:00:00.000Z;PRESSURE;994.71;57570;Polska, Kraków, Floriana Straszewskiego;50.057224,19.933157
2024-02-11T07:00:00.000Z;HUMIDITY;90.66;57570;Polska, Kraków, Floriana Straszewskiego;50.057224,19.933157
2024-02-11T07:00:00.000Z;TEMPERATURE;8.96;57570;Polska, Kraków, Floriana Straszewskiego;50.057224,19.933157
2024-02-11T08:00:00.000Z;PM1;13.49;57570;Polska, Kraków, Floriana Straszewskiego;50.057224,19.933157
2024-02-11T08:00:00.000Z;PM25;20.62;57570;Polska, Kraków, Floriana Straszewskiego;50.057224,19.933157
2024-02-11T08:00:00.000Z;PM10;24.8;57570;Polska, Kraków, Floriana Straszewskiego;50.057224,19.933157
2024-02-11T08:00:00.000Z;PRESSURE;994.62;57570;Polska, Kraków, Floriana Straszewskiego;50.057224,19.933157
2024-02-11T08:00:00.000Z;HUMIDITY;89.87;57570;Polska, Kraków, Floriana Straszewskiego;50.057224,19.933157
2024-02-11T08:00:00.000Z;TEMPERATURE;9.71;57570;Polska, Kraków, Floriana Straszewskiego;50.057224,19.933157
2024-02-10T09:00:00.000Z;PM1;17.24;9910;Polska, Kraków, Studencka;50.062418,19.928368
2024-02-10T09:00:00.000Z;PM25;25.27;9910;Polska, Kraków, Studencka;50.062418,19.928368
2024-02-10T09:00:00.000Z;PM10;31.8;9910;Polska, Kraków, Studencka;50.062418,19.928368
2024-02-10T09:00:00.000Z;PRESSURE;994.31;9910;Polska, Kraków, Studencka;50.062418,19.928368
2024-02-10T09:00:00.000Z;HUMIDITY;94.19;9910;Polska, Kraków, Studencka;50.062418,19.928368
2024-02-10T09:00:00.000Z;TEMPERATURE;7.31;9910;Polska, Kraków, Studencka;50.062418,19.928368
2024-02-10T10:00:00.000Z;PM1;14.21;9910;Polska, Kraków, Studencka;50.062418,19.928368
2024-02-10T10:00:00.000Z;PM25;20.47;9910;Polska, Kraków, Studencka;50.062418,19.928368
2024-02-10T10:00:00.000Z;PM10;24.45;9910;Polska, Kraków, Studencka;50.062418,19.928368
2024-02-10T10:00:00.000Z;PRESSURE;994.15;9910;Polska, Kraków, Studencka;50.062418,19.928368
2024-02-10T10:00:00.000Z;HUMIDITY;90.56;9910;Polska, Kraków, Studencka;50.062418,19.928368
2024-02-10T10:00:00.000Z;TEMPERATURE;9.62;9910;Polska, Kraków, Studencka;50.062418,19.928368
2024-02-10T11:00:00.000Z;PM1;12.47;9910;Polska, Kraków, Studencka;50.062418,19.928368
